100
200
10 7 13 19 26 3 5 9 16 16 12 19 23 20 8 19 2 12 17 9 11 18 29 3 6 17 16 16 9 21 27 23 11 14 8 5 8 16 31 9 5 5 7 18 16 1 27 36 30 13 10 9 14 18 2 6 7 18 28 3 13 19 10 9 20 25 25 36 6 5 15 25 9 8 18 13 14 3 23 6 26 16 11 7 41 35 26 9 15 3 1 2 22 27 20 11 12 10 9 17 
25.49   15.55   43.28   29.15   47.16   33.54   30.41   14.14   26.24   25   0   11.18   32.01   35   52.2   55   44.72   39.05   22.36   15   15.81   42.72   52.2   60.41   43.01   53.15   33.54   20.61   25.49   38.47   10   8.06   10.29   24.35   35.35   33.37   28   41.23   60.41   56.6   36.4   54.34   48.37   57.42   49.76   32.55   30.46   22.36   18.78   25.29   21.4   19.1   17.26   29.83   41.1   49.57   53.22   48.04   34.52   37.1   29.06   40.24   6.32   9.48   22.67   36.23   23.02   66.28   33.42   14.76   8.06   28.16   47.16   45.22   49.64   52.55   26.17   28.6   32.01   29.54   34.71   25.7   19.84   28.01   34.66   40.49   49.39   42.04   8.94   25.31   7.07   43.65   38.83   37.94   33.24   36.34   33.95   39.31   40.52   35.44   43.68   
33.54   26.4   50.28   40.31   57   35.35   35.35   15   24.16   35.35   11.18   0   42.42   41.23   55.22   60.82   46.09   38.07   25   7.07   25   51.47   60.41   69.46   54.08   63.63   43.01   29.15   35   49.64   20.61   17.02   15.52   35.46   46.09   43   18.68   45   61.84   66.4   44.72   62.03   53.15   62.07   51.78   30.41   24.75   15   14.76   14.31   32.44   29.83   23.08   38.01   51.62   60.1   62.43   54.34   42.15   41.01   31.14   41.77   8.06   8.06   13   43.68   30.08   76.21   44.4   24.75   19.23   37.12   55.94   53.66   58.13   61.29   37.01   39.66   43.01   40.71   45.6   36.68   18.68   28.63   35.17   43.18   49.64   47.67   14.31   30.59   11.18   46.27   43.04   41.04   38.47   41.3   38.05   44.28   44.01   39   47.04   
15   16.64   23.43   11.18   15.81   35.35   25.49   33.54   40.79   25.49   32.01   42.42   0   22.36   43.01   36.05   42.72   45.27   30.41   43.01   30.41   15.81   25.49   30.41   15   21.21   7.07   15.81   9.21   15.65   26.92   25.49   37.16   17.26   25   32.69   54.12   33.54   54.08   25.07   14.14   29.12   34.71   41.86   44.29   44.1   49.72   46.95   40.71   55   12.36   23.02   24.35   13.6   9.21   17.69   23.19   29.2   16.64   31.01   33.01   39.56   34.71   41.04   54.67   43.68   38.01   34.48   7.21   17.69   24.69   33.73   19.23   18.97   22.36   24.02   7.07   8.54   20.24   14.76   6.32   19.64   37   36.05   39.2   36.4   49.04   27.8   29.41   24   37.21   38.48   30.87   33.83   25.29   27.31   29.12   28.65   34.01   31.32   36.23   
11.18   26.4   9.43   32.01   25.49   15.81   7.07   26.92   26.9   43.01   35   41.23   22.36   0   21.21   20   20.61   25.49   18.02   38.07   42.72   15.81   21.21   32.01   36.4   35.35   15.81   15.81   16.27   38.01   36.4   27.01   44.28   35.46   46.09   51.85   44.82   11.18   32.01   32.69   10   21.63   14.31   23.08   21.95   27.29   36.23   38.01   31.9   49.24   27.8   38.07   18.24   9.21   27.29   33.06   26.41   13.15   6.08   9.05   15.81   18.02   33.54   44.1   54.12   61.05   51.62   42.05   29.52   23.08   31.78   50.77   19.23   16.12   20   23.6   25.49   29.2   41.1   35.46   28.63   38.28   26.62   20   19.92   14.31   26.92   7.28   27.29   10.77   42.01   16.15   8.54   12.04   4.47   5.09   8.24   6.4   11.7   10.04   13.89   
32.01   46.87   21.18   53.15   41.23   20   22.36   40.31   33.37   64.03   52.2   55.22   43.01   21.21   0   15.81   11.18   22.36   30.41   50   62.64   31.62   30   40.31   55.9   50.99   36.05   36.05   37.48   58.52   55.9   44.94   62.29   56.63   67.26   73   51.66   11.18   11.18   45.04   29.15   27.16   9.21   10.63   5.65   29.41   40.16   46.52   42.04   58.69   48.91   58.82   35.11   30.41   46.09   49.72   38.05   17.11   26.4   15.23   24.08   14.31   48.83   60.2   67   81.84   71.58   52.23   50.21   43.04   50.99   71.61   32.55   29.83   31.14   34.01   46.69   50.32   62.28   56.63   49.09   59.46   37   27.01   21.37   12.04   13.6   15.26   43.41   27.31   59.2   9   13.89   14.31   20.24   17.2   18.38   14.86   11.7   16.76   8.54   
30.41   45.35   13   47.16   29.15   29.15   25.49   46.09   42.94   60.41   55   60.82   36.05   20   15.81   0   25   35.35   36.4   57   61.84   21.21   15.81   25   46.09   38.07   29.15   35.35   33.83   50.24   55.9   47.01   64.19   52.32   61.03   68.47   61.71   18.02   25   30.8   22.36   12.16   9.21   7.28   21.02   40.8   51.31   55.54   49.97   67.41   45.31   56.3   38.11   26.92   36.12   37.58   24.04   7.28   21.84   21.02   31.78   26.17   53.33   64.07   73.54   78.79   70.6   37   42.8   42.57   51.47   68.54   20.24   18.43   17.88   19.92   41.59   44.41   56.3   50.77   41.23   55   44.59   35.77   32.2   22.02   29.06   13.15   47.16   30.26   62   20.51   18.78   22.47   22.36   19.64   23.4   16.76   19.41   23.25   17.69   
29.15   42.44   25.17   51.47   45   11.18   18.02   31.62   23   60.2   44.72   46.09   42.72   20.61   11.18   25   0   11.18   22.36   40.31   57   35   36.4   47.43   57   55   36.4   32.01   35.35   58.3   50   38.27   55   53.6   65.19   69.52   40.79   10   15.81   50.63   30.41   34.53   16.12   21.4   6.08   18.43   29.12   36.05   32.14   48.16   45.8   54.45   28.6   29.15   47.85   53.08   43.73   23.4   26.68   11.7   15.65   4.47   40.49   51.86   57.21   77.15   65.8   58.94   49.76   38.18   45   67.17   37.21   34.13   36.67   40.02   44.77   48.76   60.2   54.7   49.04   56.4   27.45   17.46   11.04   6.32   6.32   18.11   35.77   21.93   51.47   5.09   12.16   8.94   17.46   15.52   13.89   15.03   9.05   11.66   8.24   
30.41   40.7   32.69   52.2   50.99   10   20   25   13.92   58.3   39.05   38.07   45.27   25.49   22.36   35.35   11.18   0   18.02   31.62   53.15   41.23   44.72   55.9   60.2   60.82   40   31.62   36.67   60.2   46.09   34.05   49.2   52.8   65   67.74   30.14   18.02   25   57.87   35.35   43.56   26.17   32.44   17.08   8.06   18.24   26.17   23.4   38.01   45.31   52.15   25.55   32.01   52   58.42   51.26   32.44   31.25   17.08   12.64   9.21   33.83   44.77   48.05   73.87   61.52   66.85   51.78   36.23   41.23   64.4   44.27   41.1   44.38   47.92   45.6   49.72   60.16   55.02   51.47   55.46   19.72   11.4   6.08   13.6   12.04   25.94   30.41   21.58   45.22   14.86   18.78   14.31   21.21   20.88   17.26   21.93   16.64   15.52   17.69   
15.81   22.84   27.45   35.35   40.31   11.18   11.18   10   10.44   40.31   22.36   25   30.41   18.02   30.41   36.4   22.36   18.02   0   20.61   35.35   32.01   39.05   49.49   45.27   49.24   26.92   15   21.21   44.04   28.28   16.27   32.64   35.11   47.43   49.73   26.9   20   38.07   48.82   25   39.66   28.28   37.12   27.51   14.14   19.69   20   13.89   31.3   27.89   34.13   7.61   19.23   38.6   46.23   43.27   30.46   21.26   16.03   6.7   17.88   18.43   29.83   37.33   55.97   43.93   58.6   36.01   18.38   23.34   46.4   36.12   33.24   37.48   41.01   29.06   33.13   42.72   37.85   36.12   37.69   8.6   6.7   12.72   18.43   27.2   23.4   13.41   7.81   29.15   21.58   18.11   16.12   14.31   16.76   13.15   19.64   19.02   14   22.09   
32.01   28.23   47.42   42.72   56.56   30   31.62   11.18   17.72   40   15   7.07   43.01   38.07   50   57   40.31   31.62   20.61   0   30.41   50   58.3   68   55.9   64.03   42.42   28.28   34.71   52.2   25   17.88   21.93   38.83   50.24   48.25   13   40.31   55.9   65.79   43.01   59.48   48.83   57.55   46.17   23.76   17.69   8.06   8.24   12.04   34.53   34.05   20.8   36.4   52.2   60.6   61.22   50.92   39.96   36.49   26.07   36.12   9.21   15   17   49.97   36.4   75.69   46.06   25.55   22.36   42.75   54.4   51.86   56.3   59.64   38.47   41.62   46.69   43.68   47.01   40.44   13   23.02   29.27   38.01   43.41   43.96   13.6   27.31   17.46   41   38.63   36.12   34.78   37.36   33.73   40.26   39.2   34.36   42.1   
31.62   16.49   49.03   22.36   46.09   46.09   40.31   29.15   41.34   11.18   15.81   25   30.41   42.72   62.64   61.84   57   53.15   35.35   30.41   0   45   55   60.82   36.05   49.24   35   26.92   28.28   29.83   7.07   19.1   10.77   15.26   22.36   18   43.28   51.47   72.11   55.08   40.31   58.07   57   65.78   61.29   47.43   46.23   38.07   34.53   39.11   18.11   8.06   28.42   34.92   37.94   45.69   53.6   54.57   40.02   47.5   41.77   52.63   22.13   18.43   32.31   20.8   8.94   63.9   28.23   19.69   12.04   12.36   49.04   48.01   52   54.14   23.34   23.4   20.61   20.8   30.08   14.86   34.98   41.77   48.08   51.86   62.36   49.97   23.02   35.51   14.14   54.91   48.76   49.09   42.48   45.61   44.41   48.33   51.1   46.32   54.2   
18.02   29.27   10.44   26.92   10   31.62   22.36   39.05   41.88   41.23   42.72   51.47   15.81   15.81   31.62   21.21   35   41.23   32.01   50   45   0   10   18.02   25   20   10   22.36   17.46   29.06   40.31   34.92   50   32.98   40.31   48.46   58.72   25   42.72   17   7.07   13.34   22.47   27.8   34.52   42.95   51.31   51.62   45.25   61.84   27.07   38.2   29.2   13.6   15   18.24   11.31   15.26   10.81   24.33   31.3   33.24   43.41   52.2   64.41   59.48   53.15   26.62   21.95   28.16   36.87   49.47   4.47   3.16   7.07   9.84   22.36   24.35   35.77   30.46   20.24   35.44   40.36   35.35   35.73   29.06   41.04   17.11   37.21   24.2   49.04   30.01   23.08   27.29   20.24   20.39   24.04   20.02   26.01   25.7   27.07   
26.92   39.2   12.2   36.4   14.14   36.05   28.28   47.16   48.1   50.99   52.2   60.41   25.49   21.21   30   15.81   36.4   44.72   39.05   58.3   55   10   0   11.18   32.01   22.36   20   31.62   27.29   37.21   50.24   44.27   59.84   42.75   49.24   57.87   65.94   26.92   40.31   15.13   15.81   4.24   21.09   23.08   34.23   48.01   57.38   59.03   52.8   69.89   37.05   48.16   37.58   22.47   22.47   22.2   8.24   13.15   18.35   27.78   36.87   35.84   52.39   61.68   73.4   69.12   63.12   22.56   31.01   37.85   46.69   59.22   6.32   7.07   3.16   4.12   32.24   33.95   44.94   39.84   29.15   45.12   47.63   41.1   39.96   31.38   41.77   18.78   46.09   31.4   58.69   31.32   25.94   30.41   25.49   24.41   28.6   22.82   28.23   29.68   28.16   
36.05   46.17   23.32   40   15   47.16   39.05   57   58.89   55   60.41   69.46   30.41   32.01   40.31   25   47.43   55.9   49.49   68   60.82   18.02   11.18   0   31.62   18.02   26.92   40.31   34.92   38.07   57   52.77   67.05   47.04   50.99   60.53   76.38   38.07   50   8.6   25   13.15   31.78   32.06   44.91   59.07   68.24   69.35   63.03   79.81   42.75   53.33   47.2   31.62   24.08   19.69   7.28   24.04   28.31   38.94   47.8   47.01   61.4   69.85   82.36   72.33   68.26   12   34.01   45.69   54.08   63.03   13.6   16.27   12.04   8.48   37.48   38.05   47.38   43.04   32.01   49   58   52   51.1   42.54   52.63   29.96   55.22   41.72   66.48   42.37   37.12   41.59   36.4   35.51   39.66   34   39.39   40.81   39.21   
30   27.78   34.98   14.14   18.02   50.24   40.31   47.43   55.57   26.92   43.01   54.08   15   36.4   55.9   46.09   57   60.2   45.27   55.9   36.05   25   32.01   31.62   0   15   20.61   30.41   24.08   7.07   35.35   38.01   45.34   20.8   20   30.06   67.77   47.43   67.08   23.53   26.92   36.23   47.01   52.8   57.93   59.07   64.32   60.74   54.7   67.6   21.63   28.01   38.83   28.28   10   12.16   25.94   40.22   30.36   45.35   48.01   54.12   47.01   50.99   65.29   42.1   41.23   30.06   9.84   30.46   35   33.95   26.17   27.65   29.06   28.84   17.46   14.42   17.46   15.26   9.21   21.47   51.41   51.03   54.14   50.69   63.32   40.71   42.54   39   46.69   52.49   44.92   48.27   39.81   41.48   43.73   42.37   48.08   45.89   49.97   
33.54   37.64   30.14   26.92   10   50.99   41.23   54.08   59.61   41.23   53.15   63.63   21.21   35.35   50.99   38.07   55   60.82   49.24   64.03   49.24   20   22.36   18.02   15   0   22.36   36.05   29.41   22.02   47.16   46.69   57.45   34.17   35   45.04   74.62   45   61.84   9.43   25.49   26.41   41.77   45.31   54.33   61.68   68.94   67.41   61.05   76.05   32.44   41.23   44.41   30.08   12.04   3.6   14.42   33.95   29.61   44.18   50   53.15   55.9   62   75.82   57.07   55.36   15.13   21.02   38.89   45.6   48.66   18.43   21.21   20.24   18.35   27.2   25.94   32.24   29.12   19.23   35.44   56.82   53.75   55.1   49.04   61.03   37.05   50.44   41.78   58   50   43.04   47.16   39.62   40.19   43.56   40.01   46.01   45.39   47.04   
11.18   19.41   16.4   18.02   14.14   30   20   32.01   37.33   31.62   33.54   43.01   7.07   15.81   36.05   29.15   36.4   40   26.92   42.42   35   10   20   26.92   20.61   22.36   0   14.14   8.06   22.47   30.41   26.07   40.26   23.4   32.01   39.35   52.43   26.92   47.16   23.43   7.07   23.19   27.65   34.82   37.57   39.81   46.61   45.22   38.83   54.45   17.11   28.28   22.2   8.06   12.04   19.31   19.69   22.2   9.84   24.73   28.28   33.54   35   42.95   55.75   49.97   43.18   33.3   14.21   18.78   27.2   39.84   14.14   13.03   17.02   19.41   12.64   15.26   27.2   21.63   13.03   26   34.48   31.78   34.01   30.08   42.72   20.8   29.06   19.64   39.56   31.95   24.35   27.65   19.23   20.88   23.19   21.93   27.51   25.31   29.54   
5   10.81   23   20.61   28.28   22.36   14.14   18.02   25.17   28.28   20.61   29.15   15.81   15.81   36.05   35.35   32.01   31.62   15   28.28   26.92   22.36   31.62   40.31   30.41   36.05   14.14   0   6.7   29.06   20.61   12.64   29   21.63   33.54   37.53   38.58   25   46.09   37.53   15.81   33.73   30.08   38.89   35.38   29.06   33.95   31.38   25.05   40.31   13.89   22.8   8.54   9.21   24.59   32.75   33.28   28.16   14.03   21.26   18.97   28.01   21.09   30.08   42.05   45.8   35.84   47.42   21.02   7.28   16.12   35.6   26.83   24.69   29.15   32.2   14.14   18.24   28.63   23.4   21.21   24.41   21.18   21.21   25.63   26.17   38.01   23.08   15   10.29   27.29   29   22.2   23.34   15.81   18.86   18.38   21.47   24.83   20.51   27.8   
6.32   12   20.88   16.12   22.02   26.92   17.46   24.69   31.57   26.92   25.49   35   9.21   16.27   37.48   33.83   35.35   36.67   21.21   34.71   28.28   17.46   27.29   34.92   24.08   29.41   8.06   6.7   0   23.53   23.02   18.02   32.55   19.2   30   35.6   45.27   27.01   48.16   31.4   12.04   30.01   30.23   38.47   37.8   35.01   40.52   38.07   31.76   46.75   11.66   22.47   15.23   7.21   17.88   26.07   27.73   26.57   12.08   23.85   24.18   31.78   27.01   34.92   47.7   45.17   36.87   41.23   15.13   10.77   19.41   34.88   21.84   20.22   24.51   27.2   9.43   13.41   25   19.41   15   22.02   27.85   27   30.59   29.15   41.59   23.02   21.21   15.13   31.62   31.62   24.2   26.41   18.02   20.61   21.47   22.62   27.2   23.7   29.83   
29.83   24.04   38.28   9.48   23.76   50.44   40.8   44.72   54   20.12   38.47   49.64   15.65   38.01   58.52   50.24   58.3   60.2   44.04   52.2   29.83   29.06   37.21   38.07   7.07   22.02   22.47   29.06   23.53   0   30   34.48   39.62   14.86   13.03   23.02   64.56   49.19   69.64   30.26   29.41   41.34   50   56.58   59.94   58.13   62.28   57.72   51.97   63.56   17.72   21.93   37.01   29.15   14.76   19.02   31.95   43.86   32.24   46.61   47.67   55.02   43.08   45.8   60.21   35.05   34.43   37.12   8.54   27.45   30.41   26.92   31.06   32.01   34.13   34.43   15   11.04   10.44   9.21   9.43   15   49.25   50.24   54.12   52   64.62   43.26   39.29   38.63   41.4   54.12   46.51   49.39   40.85   42.95   44.59   44.29   49.65   46.81   51.88   
25.49   11.04   43.28   21.21   42.72   39.05   33.54   22.36   34.48   15   10   20.61   26.92   36.4   55.9   55.9   50   46.09   28.28   25   7.07   40.31   50.24   57   35.35   47.16   30.41   20.61   23.02   30   0   12.04   10.29   15.26   25.49   23.53   38   44.72   65.19   52   35   53.03   50.59   59.48   54.37   40.49   39.84   32.24   28.16   34.92   14.76   9.21   21.4   29.15   35.35   43.56   49.72   48.66   34.23   40.7   34.71   45.6   16.12   15.81   30.23   27.8   15.81   61.26   26.4   13.34   5   18.78   44.55   43.18   47.38   49.81   20.12   21.4   22.47   20.8   28.01   16.15   28.17   34.71   41.01   44.94   55.31   43.68   16.12   28.65   11.4   48.02   42.04   42.19   35.84   39   37.58   41.78   44.29   39.44   47.41   
17.46   10.44   35.22   25   40   27.2   22.8   11.18   22.84   25.29   8.06   17.02   25.49   27.01   44.94   47.01   38.27   34.05   16.27   17.88   19.1   34.92   44.27   52.77   38.01   46.69   26.07   12.64   18.02   34.48   12.04   0   17.46   22   34.13   34.53   30.08   33.83   53.71   49.4   28.46   46.32   40.6   49.64   42.94   28.65   29.27   23.34   18   29.68   16.76   18.97   9.84   21.84   34.71   43.18   45.65   40.01   26.47   29.73   22.8   33.83   9.21   17.46   29.68   39.82   27.65   59.2   28.17   7.81   7.21   30.52   39.39   37.33   41.78   44.77   20.59   23.76   30   26.3   29.15   24.08   16.76   22.67   29   33.54   43.41   34.13   5   17.72   15   36.67   31.32   30.87   25.49   28.63   26.57   31.57   33.24   28.23   36.4   
34   20.88   52   31.24   52.92   43.82   40.26   24.2   36.06   21.93   10.29   15.52   37.16   44.28   62.29   64.19   55   49.2   32.64   21.93   10.77   50   59.84   67.05   45.34   57.45   40.26   29   32.55   39.62   10.29   17.46   0   24.75   33.1   28.28   34.2   51.24   70.68   62.24   44.28   62.39   58.05   67.08   60   42.44   39.11   29.96   27.8   29.01   25.05   17.8   27.2   38.05   45.65   53.85   59.77   57.07   43.01   47.12   39.35   50.53   15.55   8   21.54   28.16   14.56   71.55   36.61   22.09   13.15   22.02   54.34   52.77   57.07   59.66   30.41   31.62   31.06   30.41   38.27   25   29.73   38.27   44.94   50.69   59.68   51.47   19.23   35.17   4.47   53.85   48.76   48.1   42.95   46.09   43.96   49.03   50.59   45.54   53.75   
24.75   12.36   39.35   7.28   32.06   43.9   35.6   33.06   43.93   8.24   24.35   35.46   17.26   35.46   56.63   52.32   53.6   52.8   35.11   38.83   15.26   32.98   42.75   47.04   20.8   34.17   23.4   21.63   19.2   14.86   15.26   22   24.75   0   12.36   16.4   51.62   45.96   67.17   40.6   29.96   46.32   49.4   57.45   56.63   49.04   51.15   45.17   40   49.64   7.81   7.21   27.51   26.4   23.34   30.67   40   45.17   31.06   42.52   40.24   49.64   29.61   31.06   45.48   26.57   21.37   49.04   13.34   16.76   16.49   16.49   36.49   36.13   39.62   41.19   10.77   9   8   5.65   15.29   2.82   38.32   41.78   46.95   47.63   59.64   42.2   27   31.9   26.62   50.32   43.13   44.82   36.79   39.59   39.82   41.77   46.01   42.01   48.79   
36.05   24.73   48.41   14.14   36.4   55.9   47.16   45.27   56.29   11.18   35.35   46.09   25   46.09   67.26   61.03   65.19   65   47.43   50.24   22.36   40.31   49.24   50.99   20   35   32.01   33.54   30   13.03   25.49   34.13   33.1   12.36   0   10.19   63.19   57   78.1   43.28   39.05   53.22   59.41   66.84   67.8   61.4   63.38   57   52.08   60.41   19.69   16.27   39.84   36.87   27.2   32.06   44.64   54.2   41.01   53.82   52.39   61.4   41.1   40.49   54.62   22.2   24.08   50.03   18.35   29.12   28.01   15.26   42.95   43.41   46.09   46.81   20.61   16.97   5   10.63   20.12   10.04   50.63   54.08   59.09   59.07   71.34   52.32   39.11   43.82   36.05   61.61   54.2   56.3   48.01   50.6   51.31   52.49   57.2   53.53   59.81   
