100
200
10 30 10 10 10 20 20 20 10 10 10 20 30 10 40 40 20 20 10 10 20 20 10 10 40 10 10 20 10 10 20 30 40 20 10 10 20 30 20 10 10 20 10 10 10 30 10 10 10 10 10 10 20 40 10 30 40 30 10 20 10 20 50 10 10 10 10 10 10 30 20 10 10 50 20 10 10 20 10 10 30 20 10 20 30 10 20 30 10 10 10 20 40 10 30 10 30 20 10 20 
16.76   10.19   10.77   7   7.28   7.07   5.83   5   3.6   5   0   3   21.47   15.81   23.02   20.51   24.2   19.23   21.93   24.41   16.76   14.86   15.65   13.03   18.86   17.2   14.86   18.43   16.27   21.93   18.6   39.82   36.06   37.48   34.2   43.13   36.61   42.01   43.6   40.81   36   34   34.05   31.06   36.12   36.34   34.36   31.4   36.67   31.78   35.17   37.36   32.57   61.66   56.43   51.47   61.2   51.24   61.07   51.08   61   39   34.43   30.01   38.27   29.06   33.24   28.63   37.36   32.57   69.97   67.53   40.24   67.41   35.84   10.04   63.13   64.07   61.4   63.24   64.66   58.83   41.48   38.6   35.9   33.54   32.89   31.95   30.59   29.12   27.31   25.7   37.21   35.51   34   30.41   28.65   31.4   24.69   24.41   27.58   
19.64   10.04   10.04   7.61   7.07   8.06   5   5.83   3.16   3.16   3   0   18.86   14.31   20.61   18.6   21.93   18.02   20.88   22.82   19.64   17.72   18.38   15.65   21.47   19.72   17.2   20.8   18.43   24.2   20.51   42.2   38.28   39.62   36.12   45.34   38.41   43.93   45.45   42.43   39   37   37.05   34.05   39.11   39.31   37.33   34.36   39.62   34.71   38.07   40.26   35.44   64.62   59.41   54.45   64.19   54.23   64.07   54.08   64   41.78   37.16   32.64   41.1   31.78   36.05   31.38   40.26   35.44   71.56   68.96   42.95   69.06   38.47   10.77   64.66   65.8   62.96   65   66.6   60.46   42.37   39.56   36.68   34.2   34.01   33.1   31.32   30.08   28.65   26.57   35.77   34   32.69   29.15   27.31   29.68   23.76   22.82   25.61   
38.07   26.24   25   25.49   24.04   26.24   21.93   24.2   21.4   19.84   21.47   18.86   0   10.44   3   7.07   5   12.2   14.14   11.18   35.35   33.37   33.13   30.14   35   33   30   33.06   30.06   35.35   30.41   52.2   47.43   48.1   43.46   53.85   44.72   50.53   51.47   47.16   55.9   53.93   53.6   50.63   55.44   55.22   53.23   50.24   55.08   50.08   53   55   50   82.22   76.9   72.03   81.39   71.58   81.04   71.19   80.62   60.41   55.9   51.47   59.61   50.53   54.62   50.08   58.52   53.85   89.02   86.02   61.71   86.68   57.3   28.28   82   83.63   80.43   82.87   84.85   78.1   58.3   55.75   52.47   49.73   50.8   50   47.16   46.61   46.09   43.01   42   40   40.11   37.33   35.35   35   34.48   30.41   30   
30.8   24.04   23.53   21.93   21.18   22.36   18.97   20.12   17.46   16.76   15.81   14.31   10.44   0   10   5.38   10.19   4   7   8.6   26.24   24.35   23.76   20.88   25.17   23.19   20.22   23.02   20.02   25.07   20.09   41.76   37   37.69   33.1   43.46   34.48   40.31   41.34   37.2   46.84   44.92   44.38   41.48   46.09   45.7   43.73   40.79   45.39   40.44   43.18   45.09   40.11   73.37   68   63.24   72.27   62.64   71.8   62.09   71.19   53   48.82   44.82   51.97   43.6   47.16   43.01   50.53   46.14   85.75   83.24   54.64   83.21   50.6   25.07   78.89   79.88   77.17   79.05   80.43   74.62   56.64   53.85   50.92   48.38   48.33   47.42   45.54   44.38   42.94   40.85   46.09   44.14   43.56   40.31   38.32   39.29   36   33.37   34.48   
39.35   28.6   27.45   27.58   26.24   28.28   24.08   26.17   23.34   21.93   23.02   20.61   3   10   0   5.38   2   10.77   12.2   8.6   35.9   33.95   33.54   30.59   35.12   33.13   30.14   33.01   30.01   35.05   30.06   51.41   46.57   47.12   42.37   52.81   43.46   49.24   50.08   45.65   56.51   54.57   54.12   51.19   55.9   55.57   53.6   50.63   55.32   50.35   53.15   55.08   50.08   82.96   77.62   72.8   82   72.27   81.58   71.8   81.04   61.71   57.3   53   60.83   51.97   55.9   51.47   59.61   55.03   91.4   88.48   63.13   89.02   58.83   30.47   84.4   85.91   82.8   85.14   87   80.43   60.9   58.3   55.07   52.35   53.25   52.43   49.73   49.09   48.41   45.48   45   43   43.1   40.31   38.32   38   37.36   33.37   33   
36.05   27.73   26.92   26.07   25.05   26.62   22.82   24.41   21.63   20.59   20.51   18.6   7.07   5.38   5.38   0   5   5.38   7.07   5   31.62   29.73   29.12   26.24   30.41   28.44   25.49   28.16   25.17   30   25   46.09   41.23   41.76   37   47.43   38.07   43.86   44.72   40.31   52.2   50.28   49.72   46.84   51.41   50.99   49.03   46.09   50.63   45.7   48.37   50.24   45.27   78.74   73.37   68.62   77.62   68   77.12   67.44   76.48   58.3   54.08   50   57.3   48.82   52.47   48.25   55.9   51.47   90.13   87.46   59.9   87.65   55.8   29.15   83.21   84.4   81.54   83.6   85.14   79.05   60.41   57.69   54.62   52   52.35   51.47   49.24   48.3   47.16   44.72   47.26   45.27   45.04   42   40   40.31   38.32   35   35.35   
40.31   30.23   29.15   29.06   27.8   29.73   25.61   27.58   24.75   23.43   24.2   21.93   5   10.19   2   5   0   10.19   11.18   7.07   36.4   34.48   33.95   31.04   35.35   33.37   30.41   33.13   30.14   35   30   50.99   46.09   46.57   41.76   52.2   42.72   48.46   49.24   44.72   57   55.08   54.57   51.66   56.29   55.9   53.93   50.99   55.57   50.63   53.33   55.22   50.24   83.52   78.16   73.37   82.46   72.8   82   72.27   81.39   62.64   58.3   54.08   61.71   53   56.82   52.47   60.41   55.9   93   90.13   64.14   90.6   59.9   32.01   86.02   87.45   84.4   86.68   88.45   82   62.64   60.03   56.82   54.12   54.91   54.08   51.47   50.77   50   47.16   47   45   45.09   42.29   40.31   40   39.29   35.35   35   
33.3   27.89   27.45   25.63   25   26   22.8   23.76   21.18   20.61   19.23   18.02   12.2   4   10.77   5.38   10.19   0   3   5.83   27.73   25.94   25.07   22.36   25.96   24.04   21.18   23.53   20.61   25.07   20.09   40.79   35.9   36.4   31.62   42.05   32.69   38.48   39.35   34.98   48.1   46.23   45.54   42.72   47.12   46.57   44.64   41.76   46.09   41.23   43.73   45.54   40.6   74.67   69.28   64.62   73.37   63.9   72.8   63.24   72.03   55.21   51.22   47.42   54.08   46.09   49.4   45.45   52.47   48.25   89.18   86.76   57   86.6   53.15   28.79   82.36   83.21   80.62   82.37   83.6   78.03   60.4   57.58   54.7   52.2   52   51.07   49.33   48.1   46.51   44.59   50   48.05   47.51   44.28   42.29   43.17   40   37.33   38.32   
35.35   30.8   30.41   28.46   27.89   28.79   25.7   26.57   24.04   23.53   21.93   20.88   14.14   7   12.2   7.07   11.18   3   0   5   29.15   27.45   26.41   23.85   26.92   25.07   22.36   24.35   21.54   25.49   20.61   40.31   35.35   35.69   30.8   41.23   31.62   37.33   38.07   33.54   49.24   47.42   46.61   43.86   48.1   47.43   45.54   42.72   46.84   42.05   44.38   46.09   41.23   75.76   70.38   65.79   74.33   65   73.68   64.25   72.8   57   53.15   49.49   55.8   48.1   51.22   47.42   54.08   50   91.78   89.44   58.89   89.18   55.17   31.62   85   85.75   83.24   84.9   86.02   80.62   63.24   60.4   57.56   55.08   54.78   53.85   52.2   50.92   49.24   47.43   52.95   50.99   50.48   47.26   45.27   46.09   43   40.31   41.23   
39.05   32.31   31.62   30.41   29.54   30.88   27.31   28.65   25.94   25.07   24.41   22.82   11.18   8.6   8.6   5   7.07   5.83   5   0   33.54   31.76   30.87   28.17   31.62   29.73   26.92   29.12   26.24   30.41   25.49   45.27   40.31   40.6   35.69   46.09   36.4   42.05   42.72   38.07   53.85   52   51.26   48.46   52.81   52.2   50.28   47.43   51.66   46.84   49.24   50.99   46.09   80.41   75.02   70.38   79.05   69.64   78.44   68.94   77.62   61.03   57   53.15   59.9   51.85   55.21   51.22   58.3   54.08   94.33   91.78   62.8   91.8   58.89   33.54   87.46   88.48   85.75   87.65   89.02   83.21   65   62.24   59.23   56.64   56.79   55.9   53.85   52.8   51.47   49.24   52.23   50.24   50.03   47   45   45.27   43.28   40   40.31   
10   23.43   25   20   21.63   19.2   21.47   18.86   19.69   21.54   16.76   19.64   35.35   26.24   35.9   31.62   36.4   27.73   29.15   33.54   0   2   2.82   5.38   5   5.38   7.07   7.28   8.6   10   11.18   25   22.36   24.16   22.56   29.15   25.49   29.73   31.62   30.41   20.61   18.68   18.24   15.29   20.09   20   18   15   20.09   15.13   18.43   20.61   15.81   47.12   41.76   37   46.09   36.4   45.7   35.9   45.27   28.28   25   22.36   26.9   20.59   22.67   19.72   25   21.21   68   66.7   30.47   65.14   27.45   21.21   61.84   61.35   59.9   60.4   60.41   57   45.27   42.29   40.79   39.29   36.34   35.35   36.4   33.95   30.41   31.62   50.93   49.49   47.42   43.86   42.42   46.09   37.53   39.05   43.01   
10.19   21.93   23.43   18.43   20   17.69   19.72   17.2   17.88   19.69   14.86   17.72   33.37   24.35   33.95   29.73   34.48   25.94   27.45   31.76   2   0   2   3.6   5.38   5   5.83   7   7.61   10.19   10.44   26.24   23.32   25.05   23.08   30.23   25.96   30.46   32.31   30.8   22.56   20.61   20.22   17.26   22.09   22   20   17   22.09   17.11   20.39   22.56   17.72   49.04   43.68   38.89   48.05   38.32   47.67   37.85   47.26   29.73   26.24   23.32   28.42   21.63   24.04   20.8   26.62   22.67   68.62   67.18   31.82   65.78   28.6   19.84   62.36   62.03   60.44   61.09   61.26   57.56   45.09   42.1   40.44   38.83   36.12   35.12   35.9   33.54   30.14   31.04   49.57   48.1   46.09   42.52   41.03   44.59   36.23   37.53   41.4   
12.16   23.34   24.75   19.79   21.26   19.1   20.8   18.43   18.86   20.59   15.65   18.38   33.13   23.76   33.54   29.12   33.95   25.07   26.41   30.87   2.82   2   0   3   3.6   3   4.24   5   5.83   8.24   8.54   24.75   21.63   23.32   21.18   28.6   24.04   28.63   30.46   28.86   23.08   21.18   20.61   17.72   22.36   22.09   20.09   17.11   22   17   20.09   22.2   17.26   49.64   44.27   39.56   48.5   38.89   48.05   38.32   47.51   31.11   27.8   25.05   29.73   23.32   25.49   22.47   27.8   24.04   70.51   69.12   33.3   67.67   30.23   21.4   64.28   63.9   62.36   62.96   63.07   59.48   47.09   44.1   42.42   40.79   38.11   37.12   37.85   35.51   32.14   32.98   51.08   49.57   47.63   44.04   42.52   45.96   37.8   38.89   42.63   
13   21.4   22.67   17.8   19.1   17.2   18.43   16.27   16.4   18.02   13.03   15.65   30.14   20.88   30.59   26.24   31.04   22.36   23.85   28.17   5.38   3.6   3   0   5.83   4.24   3   5.83   5   9.43   8   26.9   23.43   25   22.36   30.47   25.07   30.01   31.76   29.73   25.96   24.04   23.53   20.61   25.31   25.07   23.08   20.09   25   20   23.08   25.17   20.22   52.49   47.12   42.37   51.41   41.76   50.99   41.23   50.48   33.3   29.73   26.62   32.01   25   27.58   24.2   30.23   26.24   71.51   69.92   35.35   68.7   32.01   19.72   65.14   65   63.24   64.07   64.41   60.4   47   44   42.1   40.31   38   37   37.33   35.12   32   32.38   49.2   47.63   45.8   42.2   40.6   43.86   36.05   36.79   40.36   
15   26.9   28.28   23.34   24.75   22.67   24.2   21.93   22.2   23.85   18.86   21.47   35   25.17   35.12   30.41   35.35   25.96   26.92   31.62   5   5.38   3.6   5.83   0   2   5   2.82   5.38   5   7.07   21.21   18.02   19.72   17.72   25   20.61   25.07   26.92   25.49   22.36   20.59   19.69   17   21.18   20.61   18.68   15.81   20.22   15.29   18.02   20   15   48.84   43.46   38.91   47.43   38.07   46.84   37.33   46.09   32.01   29.15   26.92   30.47   25.07   26.62   24.16   28.28   25   72.8   71.58   34.4   69.92   31.76   25   66.7   66.09   64.76   65.14   65   61.84   50.24   47.26   45.7   44.14   41.3   40.31   41.23   38.83   35.35   36.4   54.67   53.15   51.22   47.63   46.09   49.49   41.4   42.42   46.09   
15.13   25.61   26.9   22.02   23.34   21.4   22.67   20.51   20.61   22.2   17.2   19.72   33   23.19   33.13   28.44   33.37   24.04   25.07   29.73   5.38   5   3   4.24   2   0   3   2   3.6   5.38   5.83   22.67   19.2   20.8   18.38   26.24   21.18   25.94   27.73   25.96   24.16   22.36   21.54   18.78   23.08   22.56   20.61   17.72   22.2   17.26   20.02   22   17   50.69   45.31   40.71   49.33   39.92   48.76   39.21   48.05   33.3   30.23   27.73   31.82   25.94   27.8   25.05   29.73   26.24   73.37   72.03   35.6   70.51   32.75   23.85   67.18   66.73   65.25   65.78   65.79   62.36   50.08   47.09   45.39   43.73   41.1   40.11   40.79   38.47   35.12   35.9   53.41   51.85   50   46.4   44.82   48.1   40.22   41.03   44.59   
15.81   23.85   25   20.24   21.4   19.72   20.51   18.6   18.38   19.84   14.86   17.2   30   20.22   30.14   25.49   30.41   21.18   22.36   26.92   7.07   5.83   4.24   3   5   3   0   3.6   2   7.07   5   25   21.21   22.67   19.72   28.28   22.36   27.45   29.15   26.92   26.92   25.07   24.35   21.54   25.96   25.49   23.53   20.61   25.17   20.22   23.02   25   20   53.48   48.1   43.46   52.2   42.72   51.66   42.05   50.99   35.35   32.01   29.15   33.97   27.45   29.73   26.62   32.01   28.28   74.33   72.8   37.53   71.51   34.4   22.36   68   67.77   66.09   66.85   67.08   63.24   50   47   45.09   43.28   41   40   40.31   38.11   35   35.35   51.61   50   48.25   44.65   43.01   46.09   38.58   39.05   42.42   
17.11   27.2   28.42   23.6   24.83   23.02   24.04   22.02   21.93   23.43   18.43   20.8   33.06   23.02   33.01   28.16   33.13   23.53   24.35   29.12   7.28   7   5   5.83   2.82   2   3.6   0   3   3.6   4.24   21.4   17.69   19.2   16.55   24.75   19.31   24.18   25.94   24.04   25.05   23.32   22.36   19.72   23.76   23.08   21.18   18.38   22.56   17.72   20.22   22.09   17.11   51.47   46.09   41.59   49.97   40.71   49.33   39.92   48.5   34.82   31.9   29.54   33.3   27.73   29.41   26.83   31.11   27.8   75.28   73.97   37.2   72.42   34.48   25.55   69.12   68.62   67.18   67.67   67.62   64.28   52.08   49.09   47.38   45.7   43.1   42.1   42.75   40.44   37.12   37.85   55   53.41   51.61   48.01   46.4   49.57   41.88   42.52   45.96   
17.72   25.55   26.62   21.95   23.02   21.47   22.02   20.24   19.84   21.21   16.27   18.43   30.06   20.02   30.01   25.17   30.14   20.61   21.54   26.24   8.6   7.61   5.83   5   5.38   3.6   2   3   0   5.83   3   23.85   19.84   21.21   18.02   26.9   20.59   25.8   27.45   25.07   27.73   25.94   25.07   22.36   26.57   25.96   24.04   21.18   25.49   20.61   23.19   25.07   20.09   54.23   48.84   44.28   52.81   43.46   52.2   42.72   51.41   36.79   33.6   30.88   35.35   29.15   31.24   28.3   33.3   29.73   76.21   74.72   39.05   73.38   36.05   24.16   69.92   69.64   68   68.7   68.87   65.14   52   49   47.09   45.27   43   42   42.29   40.11   37   37.33   53.25   51.61   49.92   46.32   44.65   47.63   40.31   40.6   43.86   
20   30.8   32.01   27.2   28.42   26.62   27.58   25.61   25.45   26.9   21.93   24.2   35.35   25.07   35.05   30   35   25.07   25.49   30.41   10   10.19   8.24   9.43   5   5.38   7.07   3.6   5.83   0   5   18.02   14.14   15.62   13   21.21   15.81   20.59   22.36   20.61   25   23.43   22.2   19.84   23.32   22.36   20.59   18.02   21.54   17   18.97   20.61   15.81   51   45.65   41.34   49.24   40.31   48.46   39.35   47.43   36.05   33.54   31.62   34.4   29.73   30.88   28.79   32.01   29.15   77.62   76.48   38.58   74.72   36.24   29.15   71.58   70.88   69.63   69.92   69.64   66.7   55.22   52.23   50.63   49.03   46.27   45.27   46.09   43.73   40.31   41.23   58.6   57   55.21   51.61   50   53.15   45.48   46.09   49.49   
20.61   28.17   29.15   24.59   25.55   24.16   24.41   22.82   22.2   23.43   18.6   20.51   30.41   20.09   30.06   25   30   20.09   20.61   25.49   11.18   10.44   8.54   8   7.07   5.83   5   4.24   3   5   0   22.36   18.02   19.2   15.62   25   18.02   23.43   25   22.36   29.15   27.45   26.41   23.85   27.73   26.92   25.07   22.36   26.24   21.54   23.76   25.49   20.61   55.46   50.08   45.65   53.85   44.72   53.14   43.86   52.2   39.05   36.05   33.54   37.53   31.76   33.6   30.88   35.35   32.01   79.05   77.62   41.4   76.21   38.58   26.92   72.8   72.44   70.88   71.51   71.58   68   55   52   50.08   48.25   46   45   45.27   43.1   40   40.31   55.75   54.08   52.47   48.87   47.16   50   42.94   43.01   46.09   
33.54   48.1   49.49   44.55   45.96   43.86   45.34   43.13   43.27   44.82   39.82   42.2   52.2   41.76   51.41   46.09   50.99   40.79   40.31   45.27   25   26.24   24.75   26.9   21.21   22.67   25   21.4   23.85   18.02   22.36   0   5   5.38   10.19   5   11.18   9.43   11.18   14.14   25.49   25.17   23.19   23   22.56   20.61   20.22   20   18.68   18   16.27   15.81   15   45.34   40.6   37.73   42.42   36.05   41.03   34.4   39.05   40.31   40   40.31   38.32   38.32   37   37.33   35.35   35   85.14   85   43.28   82.15   43   46.09   80   78.16   78   77.16   75.66   75   68   65.14   64.25   63.15   59.46   58.52   60.41   57.77   53.85   55.9   75.82   74.33   72.34   68.76   67.26   70.71   62.48   63.63   67.26   
31.62   44.82   46.09   41.23   42.52   40.6   41.72   39.69   39.59   41.03   36.06   38.28   47.43   37   46.57   41.23   46.09   35.9   35.35   40.31   22.36   23.32   21.63   23.43   18.02   19.2   21.21   17.69   19.84   14.14   18.02   5   0   2   5.38   7.07   7.07   8   10   11.18   26.92   26.24   24.35   23.53   24.16   22.36   21.54   20.61   20.59   18.68   17.88   18.02   15.81   48.79   43.86   40.6   46.09   39.05   44.82   37.53   43.01   41.23   40.31   40   39.29   38   37.33   37   36.4   35.35   85.58   85.14   44.14   82.6   43.28   43.01   80.15   78.63   78.16   77.64   76.48   75.16   66.7   63.78   62.64   61.35   57.97   57   58.52   55.97   52.2   53.85   72.62   71.06   69.2   65.6   64.03   67.26   59.4   60.2   63.63   
33.52   46.4   47.63   42.8   44.04   42.2   43.18   41.23   41.03   42.42   37.48   39.62   48.1   37.69   47.12   41.76   46.57   36.4   35.69   40.6   24.16   25.05   23.32   25   19.72   20.8   22.67   19.2   21.21   15.62   19.2   5.38   2   0   5   5.83   5.83   6   8   9.43   28.79   28.16   26.24   25.49   26   24.16   23.4   22.56   22.36   20.61   19.69   19.72   17.72   50.2   45.34   42.2   47.42   40.6   46.09   39.05   44.2   43.17   42.29   42   41.23   40   39.31   39   38.32   37.33   87.57   87.14   46.09   84.59   45.27   44.65   82.15   80.62   80.15   79.63   78.44   77.16   68.65   65.73   64.56   63.24   59.9   58.94   60.4   57.87   54.12   55.71   74.2   72.62   70.8   67.2   65.6   68.76   61.03   61.71   65.06   
32.38   43.56   44.65   39.96   41.04   39.44   40   38.27   37.8   39.05   34.2   36.12   43.46   33.1   42.37   37   41.76   31.62   30.8   35.69   22.56   23.08   21.18   22.36   17.72   18.38   19.72   16.55   18.02   13   15.62   10.19   5.38   5   0   10.44   3   7.81   9.43   8   30.88   29.96   28.17   26.92   28.3   26.62   25.55   24.16   25   22.36   22.2   22.67   19.72   53.81   48.79   45.34   51.22   43.86   50   42.42   48.25   44.59   43.17   42.29   42.72   40.31   40.26   39.31   39.92   38.32   88.28   87.57   47.43   85.32   46.09   42.05   82.6   81.39   80.62   80.41   79.55   77.64   67.74   64.77   63.34   61.84   58.85   57.87   58.94   56.51   52.95   54.12   71.28   69.63   67.95   64.35   62.68   65.6   58.3   58.6   61.71   
